Img,Min,Max,Mean,Black Rows,Black cols,Next img,RMSE
ART_2020250_160019.FR,3.4018888,124.81997,30.794909,0,0,ART_2020250_161019.FR,8.677566
ART_2020250_161019.FR,3.4284153,126.85678,31.077377,0,0,ART_2020250_162019.FR,8.741246
ART_2020250_162019.FR,3.4396057,133.89041,31.45148,0,0,ART_2020250_163019.FR,8.885243
ART_2020250_163019.FR,3.4603207,136.33746,31.962782,0,0,ART_2020250_164019.FR,9.176093
ART_2020250_164019.FR,3.0113118,138.21597,32.83706,0,0,ART_2020250_165019.FR,9.521354
ART_2020250_165019.FR,3.0303183,141.9989,34.134083,0,0,ART_2020250_170019.FR,9.870077
ART_2020250_170019.FR,3.1574914,139.90462,34.759632,0,0,ART_2020250_171019.FR,10.104112
ART_2020250_171019.FR,3.4090312,141.86748,34.235516,0,0,ART_2020250_172019.FR,10.071479
ART_2020250_172019.FR,3.369949,145.98065,33.15212,0,0,ART_2020250_173019.FR,9.802526
ART_2020250_173019.FR,3.1514745,145.52972,32.409702,0,0,ART_2020250_174019.FR,9.742834
ART_2020250_174019.FR,3.2139444,150.16971,32.024773,0,0,ART_2020250_175019.FR,9.821521
ART_2020250_175019.FR,3.39381,154.60713,31.76396,0,0,ART_2020250_180019.FR,9.908874
ART_2020250_180019.FR,3.3723028,164.27615,31.584358,0,0,ART_2020250_181019.FR,10.038311
ART_2020250_181019.FR,3.3357577,167.15494,31.451115,0,0,ART_2020250_182019.FR,10.109268
ART_2020250_182019.FR,2.9275904,176.02248,31.33014,0,0,ART_2020250_183019.FR,10.234211
ART_2020250_183019.FR,3.4043558,187.10875,31.213428,0,0,ART_2020250_184019.FR,10.389449
ART_2020250_184019.FR,3.241711,198.48285,31.08893,0,0,ART_2020250_185019.FR,10.573057
ART_2020250_185019.FR,3.345286,198.8816,30.958727,0,0,ART_2020250_190019.FR,10.793226
ART_2020250_190019.FR,3.4632893,200.66393,30.818033,0,0,ART_2020250_191019.FR,10.991946
ART_2020250_191019.FR,3.4569838,219.39389,30.78006,0,0,ART_2020250_192019.FR,11.265406
ART_2020250_192019.FR,3.3643632,237.93372,30.763403,0,0,ART_2020250_193019.FR,11.557008
ART_2020250_193019.FR,3.4795482,244.70845,30.64739,0,0,ART_2020250_194019.FR,11.8917885
ART_2020250_194019.FR,2.462107,246.20941,30.195576,0,0,ART_2020250_195019.FR,12.020677
ART_2020250_195019.FR,3.4830313,267.65747,29.149141,0,0,ART_2020250_200019.FR,11.988376
ART_2020250_200019.FR,3.4427414,284.0354,27.638744,0,0,ART_2020250_201019.FR,11.706112
ART_2020250_201019.FR,1.9484776,315.66498,25.988811,0,0,ART_2020250_202019.FR,11.310234
ART_2020250_202019.FR,2.0748146,386.5376,24.182934,0,0,ART_2020250_203019.FR,10.136093
ART_2020250_203019.FR,0.0,378.3502,22.394548,0,0,ART_2020250_204019.FR,9.443664
ART_2020250_204019.FR,0.0,318.23477,20.11482,0,0,ART_2020250_205019.FR,8.818902
ART_2020250_205019.FR,0.0,252.22026,17.326942,0,20,ART_2020250_210019.FR,8.261961
ART_2020250_210019.FR,0.0,283.94785,14.4507885,0,29,ART_2020250_211019.FR,7.5930133
ART_2020250_211019.FR,0.0,310.0723,11.623569,0,37,ART_2020250_212019.FR,7.240351
ART_2020250_212019.FR,0.0,329.30316,8.853588,0,43,ART_2020250_213019.FR,8.52123
ART_2020250_213019.FR,0.0,341.36057,5.778071,0,48,ART_2020250_214019.FR,7.9438343
ART_2020250_214019.FR,0.0,258.9308,3.1712327,0,53,ART_2020250_215019.FR,5.510108
ART_2020250_215019.FR,0.0,99.28241,1.466553,0,57,ART_2020250_220019.FR,5.180643
ART_2020250_220019.FR,0.0,43.138466,0.1860922,0,62,ART_2020250_221019.FR,2.0437539
ART_2020251_094019.FR,0.0,0.0,0.0,70,76,ART_2020251_095019.FR,10.936403
ART_2020251_095019.FR,0.0,239.64236,2.5486603,0,57,ART_2020251_100019.FR,14.588751
ART_2020251_100019.FR,0.0,205.0274,6.716372,0,53,ART_2020251_101019.FR,14.5531645
ART_2020251_101019.FR,0.0,208.30704,10.992282,0,48,ART_2020251_102019.FR,14.401064
ART_2020251_102019.FR,0.0,248.80408,14.903477,0,43,ART_2020251_103019.FR,14.164344
ART_2020251_103019.FR,0.0,284.91592,18.293468,0,36,ART_2020251_104019.FR,14.650428
ART_2020251_104019.FR,0.0,271.1162,21.67186,0,29,ART_2020251_105019.FR,14.231466
ART_2020251_105019.FR,0.0,243.3914,24.647598,0,19,ART_2020251_110019.FR,13.645457
ART_2020251_110019.FR,0.0,205.97505,27.29512,0,0,ART_2020251_111019.FR,12.247615
ART_2020251_111019.FR,0.0,233.04526,28.717379,0,0,ART_2020251_112019.FR,10.711871
ART_2020251_112019.FR,1.5237445,207.35551,28.851604,0,0,ART_2020251_113019.FR,9.971093
ART_2020251_113019.FR,1.9855673,195.56102,28.712078,0,0,ART_2020251_114019.FR,10.608928
ART_2020251_114019.FR,1.0088577,236.69815,29.157179,0,0,ART_2020251_115019.FR,10.478537
ART_2020251_115019.FR,1.0967379,213.66023,29.509666,0,0,ART_2020251_120019.FR,9.719558
ART_2020251_120019.FR,1.0348926,219.6254,29.266575,0,0,ART_2020251_121019.FR,9.177105
ART_2020251_121019.FR,0.42824584,205.31264,28.90687,0,0,ART_2020251_122019.FR,8.849895
ART_2020251_122019.FR,1.4954529,189.78088,28.585297,0,0,ART_2020251_123019.FR,8.600707
ART_2020251_123019.FR,0.69554996,185.22426,28.31364,0,0,ART_2020251_124019.FR,8.403533
ART_2020251_124019.FR,2.0565565,171.0025,28.101336,0,0,ART_2020251_125019.FR,8.251089
ART_2020251_125019.FR,0.40061218,162.18265,27.903992,0,0,ART_2020251_130019.FR,8.116136
ART_2020251_130019.FR,1.118374,173.12437,27.735407,0,0,ART_2020251_131019.FR,7.9891143
ART_2020251_131019.FR,1.5931541,161.35176,27.604399,0,0,ART_2020251_132019.FR,7.8720174
ART_2020251_132019.FR,1.5804068,158.13644,27.509262,0,0,ART_2020251_133019.FR,7.7880716
ART_2020251_133019.FR,1.1771342,149.60057,27.418318,0,0,ART_2020251_134019.FR,7.7358384
ART_2020251_134019.FR,2.3127344,141.04008,27.379013,0,0,ART_2020251_135019.FR,7.6929483
ART_2020251_135019.FR,2.1735895,143.5138,27.404303,0,0,ART_2020251_140019.FR,7.7128205
ART_2020251_140019.FR,2.0415027,134.30708,27.552887,0,0,ART_2020251_141019.FR,7.7232056
ART_2020251_141019.FR,2.3636806,147.05757,27.836336,0,0,ART_2020251_142019.FR,7.8457108
ART_2020251_142019.FR,1.5327988,143.48923,28.173893,0,0,ART_2020251_143019.FR,7.935474
ART_2020251_143019.FR,2.39664,132.20091,28.312271,0,0,ART_2020251_144019.FR,7.9607935
ART_2020251_144019.FR,1.8808022,158.71857,28.12362,0,0,ART_2020251_145019.FR,7.7923923
ART_2020251_145019.FR,2.576154,139.5589,27.88267,0,0,ART_2020251_150019.FR,7.6698284
ART_2020251_150019.FR,3.0007586,157.74995,27.760376,0,0,ART_2020251_151019.FR,7.653285
ART_2020251_151019.FR,2.938945,152.46536,27.713665,0,0,ART_2020251_152019.FR,7.634138
ART_2020251_152019.FR,2.670042,140.68515,27.73446,0,0,ART_2020251_153019.FR,7.629806
ART_2020251_153019.FR,2.4114137,123.134766,27.811447,0,0,ART_2020251_154019.FR,7.6414227
ART_2020251_154019.FR,2.416732,124.166695,27.904549,0,0,ART_2020251_155019.FR,7.608581
ART_2020251_155019.FR,3.5895197,131.0052,28.025393,0,0,ART_2020251_160019.FR,7.599085
ART_2020251_160019.FR,2.5658388,131.59674,28.197443,0,0,ART_2020251_161019.FR,7.580956
ART_2020251_161019.FR,3.6722841,138.17984,28.43511,0,0,ART_2020251_162019.FR,7.5453506
ART_2020251_162019.FR,3.003043,129.80261,28.747578,0,0,ART_2020251_163019.FR,7.5613923
ART_2020251_163019.FR,3.6457355,130.26303,29.17472,0,0,ART_2020251_164019.FR,7.7132688
ART_2020251_164019.FR,3.5431006,136.25325,29.91519,0,0,ART_2020251_165019.FR,7.958884
ART_2020251_165019.FR,3.7320664,155.60928,30.994995,0,0,ART_2020251_170019.FR,8.140724
ART_2020251_170019.FR,3.666658,142.10924,31.593437,0,0,ART_2020251_171019.FR,8.346313
ART_2020251_171019.FR,3.6100786,142.6,30.968966,0,0,ART_2020251_172019.FR,8.293089
ART_2020251_172019.FR,2.888472,142.92026,30.166698,0,0,ART_2020251_173019.FR,8.060696
ART_2020251_173019.FR,3.5200913,150.64111,29.536102,0,0,ART_2020251_174019.FR,8.037857
ART_2020251_174019.FR,3.5194995,145.93684,29.193716,0,0,ART_2020251_175019.FR,8.136475
ART_2020251_175019.FR,3.5587254,150.57674,28.948246,0,0,ART_2020251_180019.FR,8.200495
ART_2020251_180019.FR,3.420877,155.54361,28.749712,0,0,ART_2020251_181019.FR,8.320314
ART_2020251_181019.FR,3.4809856,162.26517,28.597853,0,0,ART_2020251_182019.FR,8.435347
ART_2020251_182019.FR,3.4664032,180.49191,28.477203,0,0,ART_2020251_183019.FR,8.580423
ART_2020251_183019.FR,3.4303195,178.64972,28.365719,0,0,ART_2020251_184019.FR,8.7327795
ART_2020251_184019.FR,3.3490703,180.41898,28.230537,0,0,ART_2020251_185019.FR,8.875557
ART_2020251_185019.FR,3.4590368,193.57733,28.097876,0,0,ART_2020251_190019.FR,9.033976
ART_2020251_190019.FR,3.4147165,200.42601,27.967222,0,0,ART_2020251_191019.FR,9.250496
ART_2020251_191019.FR,3.4313142,208.13669,27.879307,0,0,ART_2020251_192019.FR,9.494091
ART_2020251_192019.FR,3.4881222,219.20238,27.8149,0,0,ART_2020251_193019.FR,9.784731
ART_2020251_193019.FR,3.4691794,223.41371,27.659313,0,0,ART_2020251_194019.FR,10.065442
ART_2020251_194019.FR,3.6271055,242.86478,27.293467,0,0,ART_2020251_195019.FR,10.20469
ART_2020251_195019.FR,3.5725253,257.08746,26.582142,0,0,ART_2020251_200019.FR,10.101895
ART_2020251_200019.FR,3.5109866,288.97717,25.664051,0,0,ART_2020251_201019.FR,10.001632
ART_2020251_201019.FR,2.9883618,297.42328,24.513712,0,0,ART_2020251_202019.FR,9.964615
ART_2020251_202019.FR,3.1398191,309.50552,23.122705,0,0,ART_2020251_203019.FR,9.695825
ART_2020251_203019.FR,0.0,349.72168,21.569279,0,0,ART_2020251_204019.FR,9.379239
ART_2020251_204019.FR,0.0,381.81427,19.323883,0,0,ART_2020251_205019.FR,9.245967
ART_2020251_205019.FR,0.0,326.48956,16.33241,0,19,ART_2020251_210019.FR,7.9499283
ART_2020251_210019.FR,0.0,168.60516,13.585279,0,29,ART_2020251_211019.FR,6.6339345
ART_2020251_211019.FR,0.0,184.19579,11.225594,0,37,ART_2020251_212019.FR,6.5883884
ART_2020251_212019.FR,0.0,192.39314,8.802412,0,43,ART_2020251_213019.FR,7.025305
ART_2020251_213019.FR,0.0,186.24524,6.2541413,0,48,ART_2020251_214019.FR,7.331869
ART_2020251_214019.FR,0.0,151.51663,3.7048173,0,53,ART_2020251_215019.FR,5.7411585
ART_2020251_215019.FR,0.0,101.78413,1.8449445,0,57,ART_2020251_220019.FR,6.43376
ART_2020251_220019.FR,0.0,74.90354,0.25057364,0,62,ART_2020251_221019.FR,2.6045437
ART_2020252_094020.FR,0.0,0.0,0.0,70,76,ART_2020252_095020.FR,12.594289
ART_2020252_095020.FR,0.0,253.18275,3.2020845,0,57,ART_2020252_100020.FR,14.612509
ART_2020252_100020.FR,0.0,234.40218,7.422862,0,52,ART_2020252_101020.FR,14.496634
ART_2020252_101020.FR,0.0,223.13075,11.632061,0,48,ART_2020252_102020.FR,13.068367
ART_2020252_102020.FR,0.0,208.80307,14.985353,0,42,ART_2020252_103020.FR,13.449936
ART_2020252_103020.FR,0.0,193.6611,18.320011,0,36,ART_2020252_104020.FR,12.45006
ART_2020252_104020.FR,0.0,171.1621,20.916681,0,28,ART_2020252_105020.FR,10.92494
ART_2020252_105020.FR,0.0,169.85118,22.789534,0,18,ART_2020252_110020.FR,10.344867
ART_2020252_110020.FR,0.0,154.67056,24.270966,0,0,ART_2020252_111020.FR,9.232524
ART_2020252_111020.FR,0.0,151.72243,24.735239,0,0,ART_2020252_112020.FR,8.903375
ART_2020252_112020.FR,3.5642755,199.38472,25.067616,0,0,ART_2020252_113020.FR,10.296182
ART_2020252_113020.FR,3.505071,186.45695,26.074387,0,0,ART_2020252_114020.FR,13.327222
ART_2020252_114020.FR,3.5513568,242.82066,28.249846,0,0,ART_2020252_115020.FR,11.675251
ART_2020252_115020.FR,2.6695955,210.86017,29.079542,0,0,ART_2020252_120020.FR,10.205842
ART_2020252_120020.FR,2.9133873,209.45226,29.100733,0,0,ART_2020252_121020.FR,9.099349
ART_2020252_121020.FR,1.4395286,207.01396,28.774189,0,0,ART_2020252_122020.FR,8.843212
ART_2020252_122020.FR,0.4624346,236.53258,28.499805,0,0,ART_2020252_123020.FR,8.589657
ART_2020252_123020.FR,1.9367158,227.93674,28.255909,0,0,ART_2020252_124020.FR,8.408662
ART_2020252_124020.FR,2.3057594,201.05045,28.017603,0,0,ART_2020252_125020.FR,8.201637
ART_2020252_125020.FR,2.4881508,196.80336,27.816462,0,0,ART_2020252_130020.FR,8.012873
ART_2020252_130020.FR,2.775956,173.39514,27.65012,0,0,ART_2020252_131020.FR,7.804137
ART_2020252_131020.FR,2.1477492,184.11998,27.496677,0,0,ART_2020252_132020.FR,7.639426
ART_2020252_132020.FR,2.5121706,192.29277,27.365646,0,0,ART_2020252_133020.FR,7.498323
ART_2020252_133020.FR,2.463871,166.09694,27.256964,0,0,ART_2020252_134020.FR,7.4102283
ART_2020252_134020.FR,2.2873735,180.67308,27.18111,0,0,ART_2020252_135020.FR,7.3056464
ART_2020252_135020.FR,2.5381765,175.21211,27.185501,0,0,ART_2020252_140020.FR,7.246493
ART_2020252_140020.FR,2.607827,176.16342,27.302645,0,0,ART_2020252_141020.FR,7.2455792
ART_2020252_141020.FR,2.3297873,185.29279,27.547157,0,0,ART_2020252_142020.FR,7.247799
ART_2020252_142020.FR,2.6168885,180.58427,27.82574,0,0,ART_2020252_143020.FR,7.304423
ART_2020252_143020.FR,2.742748,163.42766,27.893885,0,0,ART_2020252_144020.FR,7.249371
ART_2020252_144020.FR,2.4158554,158.53528,27.692976,0,0,ART_2020252_145020.FR,7.1289363
ART_2020252_145020.FR,1.6718786,159.50719,27.50185,0,0,ART_2020252_150020.FR,7.0276384
ART_2020252_150020.FR,2.4257705,161.71556,27.434174,0,0,ART_2020252_151020.FR,7.0092344
ART_2020252_151020.FR,2.5950298,165.14766,27.411137,0,0,ART_2020252_152020.FR,7.001098
ART_2020252_152020.FR,2.9203484,147.49055,27.405489,0,0,ART_2020252_153020.FR,6.9767957
ART_2020252_153020.FR,3.1027808,153.90924,27.446476,0,0,ART_2020252_154020.FR,6.947685
ART_2020252_154020.FR,2.8269026,148.84828,27.508528,0,0,ART_2020252_155020.FR,6.9500947
ART_2020252_155020.FR,3.4891813,154.57228,27.605936,0,0,ART_2020252_160020.FR,6.942944
ART_2020252_160020.FR,3.5133178,151.16081,27.738337,0,0,ART_2020252_161020.FR,6.9109683
ART_2020252_161020.FR,3.4726827,151.44191,27.928436,0,0,ART_2020252_162020.FR,6.915256
ART_2020252_162020.FR,3.5078702,150.0313,28.182102,0,0,ART_2020252_163020.FR,6.9505706
ART_2020252_163020.FR,3.4069583,152.05803,28.537334,0,0,ART_2020252_164020.FR,7.0158253
ART_2020252_164020.FR,3.5231342,147.2248,29.12848,0,0,ART_2020252_165020.FR,7.2492037
ART_2020252_165020.FR,2.7331858,147.84906,30.129742,0,0,ART_2020252_170020.FR,7.452896
ART_2020252_170020.FR,3.4392855,144.29327,30.876219,0,0,ART_2020252_171020.FR,7.666414
ART_2020252_171020.FR,3.3116004,148.71521,30.120726,0,0,ART_2020252_172020.FR,7.5815854
ART_2020252_172020.FR,3.428928,146.8934,29.310585,0,0,ART_2020252_173020.FR,7.448673
ART_2020252_173020.FR,3.1490488,148.013,28.777939,0,0,ART_2020252_174020.FR,7.512272
ART_2020252_174020.FR,3.4322655,148.95288,28.486132,0,0,ART_2020252_175020.FR,7.6188726
ART_2020252_175020.FR,3.4245534,157.56653,28.29216,0,0,ART_2020252_180020.FR,7.736293
ART_2020252_180020.FR,3.3725626,161.18828,28.142908,0,0,ART_2020252_181020.FR,7.878004
ART_2020252_181020.FR,3.448261,169.34372,28.035875,0,0,ART_2020252_182020.FR,8.025945
ART_2020252_182020.FR,3.4121811,175.7947,27.965221,0,0,ART_2020252_183020.FR,8.184676
ART_2020252_183020.FR,3.3585672,186.19495,27.900059,0,0,ART_2020252_184020.FR,8.299207
ART_2020252_184020.FR,3.4703343,192.54478,27.866884,0,0,ART_2020252_185020.FR,8.4353075
ART_2020252_185020.FR,3.3949363,191.53633,27.806715,0,0,ART_2020252_190020.FR,8.581358
ART_2020252_190020.FR,3.4831398,197.14545,27.77612,0,0,ART_2020252_191020.FR,8.751966
ART_2020252_191020.FR,3.383599,215.05548,27.777142,0,0,ART_2020252_192020.FR,8.978119
ART_2020252_192020.FR,3.4957578,221.20119,27.852795,0,0,ART_2020252_193020.FR,9.267901
ART_2020252_193020.FR,3.4581974,265.3739,27.921217,0,0,ART_2020252_194020.FR,9.513796
ART_2020252_194020.FR,3.3181868,248.57014,27.756834,0,0,ART_2020252_195020.FR,9.665215
ART_2020252_195020.FR,3.4174933,267.82196,27.217398,0,0,ART_2020252_200020.FR,9.453278
ART_2020252_200020.FR,3.3806124,283.52985,26.525234,0,0,ART_2020252_201020.FR,9.188036
ART_2020252_201020.FR,3.1327326,303.22455,25.6941,0,0,ART_2020252_202020.FR,8.945302
ART_2020252_202020.FR,3.0041888,275.19986,24.702547,0,0,ART_2020252_203020.FR,8.574312
ART_2020252_203020.FR,0.0,205.87796,23.60219,0,0,ART_2020252_204020.FR,8.915182
ART_2020252_204020.FR,0.0,238.56975,21.768745,0,0,ART_2020252_205020.FR,9.409158
ART_2020252_205020.FR,0.0,258.21063,18.888783,0,19,ART_2020252_210020.FR,9.275538
ART_2020252_210020.FR,0.0,265.1678,15.801847,0,29,ART_2020252_211020.FR,9.030991
ART_2020252_211020.FR,0.0,269.8095,12.751756,0,37,ART_2020252_212020.FR,8.533385
ART_2020252_212020.FR,0.0,248.44783,9.941267,0,43,ART_2020252_213020.FR,8.218477
ART_2020252_213020.FR,0.0,356.3755,7.191545,0,48,ART_2020252_214020.FR,9.075798
ART_2020252_214020.FR,0.0,238.40413,4.1920953,0,53,ART_2020252_215020.FR,8.592174
ART_2020252_215020.FR,0.0,117.929054,1.47451,0,57,ART_2020252_220020.FR,4.847252
ART_2020252_220020.FR,0.0,44.03785,0.25064805,0,62,ART_2020252_221020.FR,2.476567
ART_2020253_094020.FR,0.0,0.0,0.0,70,76,ART_2020253_095020.FR,11.6728525
ART_2020253_095020.FR,0.0,177.00153,3.3211672,0,57,ART_2020253_100020.FR,13.552192
ART_2020253_100020.FR,0.0,184.91394,7.440346,0,52,ART_2020253_101020.FR,14.183957
ART_2020253_101020.FR,0.0,238.09761,11.677196,0,47,ART_2020253_102020.FR,13.406545
ART_2020253_102020.FR,0.0,254.50221,15.550611,0,42,ART_2020253_103020.FR,14.34393
ART_2020253_103020.FR,0.0,239.03885,19.64308,0,35,ART_2020253_104020.FR,14.738163
ART_2020253_104020.FR,0.0,224.62416,23.83489,0,28,ART_2020253_105020.FR,14.495804
ART_2020253_105020.FR,0.0,239.1854,27.409727,0,17,ART_2020253_110020.FR,15.206844
ART_2020253_110020.FR,0.0,217.96349,30.598509,0,0,ART_2020253_111020.FR,12.916218
ART_2020253_111020.FR,2.644253,250.88261,31.56978,0,0,ART_2020253_112020.FR,11.73744
ART_2020253_112020.FR,3.0488474,232.69092,31.199791,0,0,ART_2020253_113020.FR,12.043024
ART_2020253_113020.FR,2.9602501,233.38489,30.958736,0,0,ART_2020253_114020.FR,12.161692
ART_2020253_114020.FR,2.9323778,243.37685,30.698427,0,0,ART_2020253_115020.FR,11.253046
ART_2020253_115020.FR,1.7600915,233.75752,30.267612,0,0,ART_2020253_120020.FR,10.58875
ART_2020253_120020.FR,2.7249634,211.90526,29.73573,0,0,ART_2020253_121020.FR,10.033392
ART_2020253_121020.FR,2.3618286,207.89442,29.199854,0,0,ART_2020253_122020.FR,9.707978
ART_2020253_122020.FR,0.3264042,188.3917,28.730165,0,0,ART_2020253_123020.FR,9.382343
ART_2020253_123020.FR,1.6537051,186.53685,28.328705,0,0,ART_2020253_124020.FR,9.051921
ART_2020253_124020.FR,2.3008876,186.33507,27.986572,0,0,ART_2020253_125020.FR,8.809945
ART_2020253_125020.FR,1.660436,167.89966,27.684277,0,0,ART_2020253_130020.FR,8.616612
ART_2020253_130020.FR,1.920597,172.90756,27.43376,0,0,ART_2020253_131020.FR,8.47887
ART_2020253_131020.FR,2.4830897,167.61923,27.189388,0,0,ART_2020253_132020.FR,8.349128
ART_2020253_132020.FR,2.7003767,161.11119,26.9574,0,0,ART_2020253_133020.FR,8.210455
ART_2020253_133020.FR,2.4306355,156.0929,26.779852,0,0,ART_2020253_134020.FR,8.083475
ART_2020253_134020.FR,2.6814938,157.1927,26.673382,0,0,ART_2020253_135020.FR,7.9778347
ART_2020253_135020.FR,2.698711,149.17682,26.67198,0,0,ART_2020253_140020.FR,7.950181
ART_2020253_140020.FR,2.7692516,148.36662,26.801188,0,0,ART_2020253_141020.FR,7.961463
ART_2020253_141020.FR,2.4309351,145.04427,27.05809,0,0,ART_2020253_142020.FR,8.10609
ART_2020253_142020.FR,2.336966,148.60532,27.343409,0,0,ART_2020253_143020.FR,8.155958
ART_2020253_143020.FR,2.834957,148.16307,27.408863,0,0,ART_2020253_144020.FR,8.07629
ART_2020253_144020.FR,2.8419962,147.50671,27.309277,0,0,ART_2020253_145020.FR,7.9942904
ART_2020253_145020.FR,2.641329,141.10603,27.263071,0,0,ART_2020253_150020.FR,7.9924097
ART_2020253_150020.FR,2.6913092,141.15167,27.317122,0,0,ART_2020253_151020.FR,7.998586
ART_2020253_151020.FR,3.052712,139.53827,27.436768,0,0,ART_2020253_152020.FR,7.983324
ART_2020253_152020.FR,2.7189736,141.22595,27.614109,0,0,ART_2020253_153020.FR,7.9619713
ART_2020253_153020.FR,2.993084,141.09438,27.815517,0,0,ART_2020253_154020.FR,7.959011
ART_2020253_154020.FR,2.730197,141.29105,28.022594,0,0,ART_2020253_155020.FR,8.005223
ART_2020253_155020.FR,3.1291435,141.96875,28.262793,0,0,ART_2020253_160020.FR,7.98367
ART_2020253_160020.FR,2.5253088,142.00615,28.519917,0,0,ART_2020253_161020.FR,8.008889
ART_2020253_161020.FR,3.1392415,146.68466,28.824755,0,0,ART_2020253_162020.FR,8.092284
ART_2020253_162020.FR,3.1016374,134.00397,29.19362,0,0,ART_2020253_163020.FR,8.140606
ART_2020253_163020.FR,3.269553,137.76003,29.667477,0,0,ART_2020253_164020.FR,8.288022
ART_2020253_164020.FR,3.223468,138.18163,30.394636,0,0,ART_2020253_165020.FR,8.5915365
ART_2020253_165020.FR,3.3420486,143.04388,31.564724,0,0,ART_2020253_170019.FR,8.833187
ART_2020253_170019.FR,3.2769296,153.55716,32.203995,0,0,ART_2020253_171019.FR,8.987605
ART_2020253_171019.FR,3.1629019,156.88885,31.546476,0,0,ART_2020253_172019.FR,8.931929
ART_2020253_172019.FR,3.2285411,151.38342,30.934511,0,0,ART_2020253_173019.FR,8.833643
ART_2020253_173019.FR,3.098637,166.47668,30.574314,0,0,ART_2020253_174019.FR,8.883969
ART_2020253_174019.FR,3.0379677,171.6786,30.423475,0,0,ART_2020253_175019.FR,9.011068
ART_2020253_175019.FR,3.1864758,174.71199,30.333744,0,0,ART_2020253_180019.FR,9.086534
ART_2020253_180019.FR,3.1954668,174.8467,30.263615,0,0,ART_2020253_181019.FR,9.215261
ART_2020253_181019.FR,3.1938105,183.72017,30.21408,0,0,ART_2020253_182019.FR,9.363881
ART_2020253_182019.FR,3.13687,191.15535,30.170694,0,0,ART_2020253_183019.FR,9.475769
ART_2020253_183019.FR,3.1552925,202.66252,30.122374,0,0,ART_2020253_184019.FR,9.612424
ART_2020253_184019.FR,3.0032156,215.19489,30.076988,0,0,ART_2020253_185019.FR,9.718705
ART_2020253_185019.FR,3.137659,231.08458,29.993212,0,0,ART_2020253_190019.FR,9.841735
ART_2020253_190019.FR,3.1343694,249.25043,29.89635,0,0,ART_2020253_191019.FR,10.031039
ART_2020253_191019.FR,3.1547592,259.07016,29.827291,0,0,ART_2020253_192019.FR,10.272058
ART_2020253_192019.FR,2.9912722,299.21774,29.759026,0,0,ART_2020253_193019.FR,10.496901
